id,session_id,rssi,ssid,timestamp,robot_id,loc_x,loc_y,rank,ssid_loc_y,ssid_loc_x
19050,0709212818robot6,-73,zotacD3,2015-07-09 21:28:19,robot6,4650,549,4.0,920,4300
19058,0709212824robot6,-67,zotacC2,2015-07-09 21:28:26,robot6,4650,549,0.0,560,4900
19059,0709212824robot6,-74,zotacC4,2015-07-09 21:28:26,robot6,4650,549,1.0,1280,4900
19060,0709212824robot6,-69,zotacD1,2015-07-09 21:28:26,robot6,4650,549,2.0,200,4300
19061,0709212824robot6,-74,zotacD4,2015-07-09 21:28:26,robot6,4650,549,3.0,1280,4300
19062,0709212824robot6,-73,zotacD3,2015-07-09 21:28:26,robot6,4650,549,4.0,920,4300
19070,0709212831robot6,-66,zotacC2,2015-07-09 21:28:32,robot6,4650,549,0.0,560,4900
19071,0709212831robot6,-76,zotacC4,2015-07-09 21:28:32,robot6,4650,549,1.0,1280,4900
19072,0709212831robot6,-69,zotacD1,2015-07-09 21:28:32,robot6,4650,549,2.0,200,4300
19073,0709212831robot6,-74,zotacD4,2015-07-09 21:28:32,robot6,4650,549,3.0,1280,4300
19074,0709212831robot6,-73,zotacD3,2015-07-09 21:28:32,robot6,4650,549,4.0,920,4300
19082,0709212837robot6,-68,zotacC2,2015-07-09 21:28:39,robot6,4650,549,0.0,560,4900
19083,0709212837robot6,-76,zotacC4,2015-07-09 21:28:39,robot6,4650,549,1.0,1280,4900
19084,0709212837robot6,-68,zotacD1,2015-07-09 21:28:39,robot6,4650,549,2.0,200,4300
19085,0709212837robot6,-74,zotacD4,2015-07-09 21:28:39,robot6,4650,549,3.0,1280,4300
19086,0709212837robot6,-73,zotacD3,2015-07-09 21:28:39,robot6,4650,549,4.0,920,4300
19094,0709212844robot6,-67,zotacC2,2015-07-09 21:28:45,robot6,4650,549,0.0,560,4900
19095,0709212844robot6,-77,zotacC4,2015-07-09 21:28:45,robot6,4650,549,1.0,1280,4900
19096,0709212844robot6,-70,zotacD1,2015-07-09 21:28:45,robot6,4650,549,2.0,200,4300
19097,0709212844robot6,-74,zotacD4,2015-07-09 21:28:45,robot6,4650,549,3.0,1280,4300
19098,0709212844robot6,-73,zotacD3,2015-07-09 21:28:45,robot6,4650,549,4.0,920,4300
19106,0709212850robot6,-67,zotacC2,2015-07-09 21:28:52,robot6,4650,549,0.0,560,4900
19107,0709212850robot6,-75,zotacC4,2015-07-09 21:28:52,robot6,4650,549,1.0,1280,4900
19108,0709212850robot6,-70,zotacD1,2015-07-09 21:28:52,robot6,4650,549,2.0,200,4300
19109,0709212850robot6,-74,zotacD4,2015-07-09 21:28:52,robot6,4650,549,3.0,1280,4300
19110,0709212850robot6,-72,zotacD3,2015-07-09 21:28:52,robot6,4650,549,4.0,920,4300
19117,0709212857robot6,-67,zotacC2,2015-07-09 21:28:58,robot6,4650,549,0.0,560,4900
19118,0709212857robot6,-76,zotacC4,2015-07-09 21:28:58,robot6,4650,549,1.0,1280,4900
19119,0709212857robot6,-69,zotacD1,2015-07-09 21:28:58,robot6,4650,549,2.0,200,4300
19120,0709212857robot6,-74,zotacD4,2015-07-09 21:28:58,robot6,4650,549,3.0,1280,4300
19121,0709212857robot6,-72,zotacD3,2015-07-09 21:28:58,robot6,4650,549,4.0,920,4300
19128,0709212903robot6,-67,zotacC2,2015-07-09 21:29:05,robot6,4650,549,0.0,560,4900
19129,0709212903robot6,-75,zotacC4,2015-07-09 21:29:05,robot6,4650,549,1.0,1280,4900
19130,0709212903robot6,-70,zotacD1,2015-07-09 21:29:05,robot6,4650,549,2.0,200,4300
19131,0709212903robot6,-74,zotacD4,2015-07-09 21:29:05,robot6,4650,549,3.0,1280,4300
19132,0709212903robot6,-74,zotacD3,2015-07-09 21:29:05,robot6,4650,549,4.0,920,4300
19139,0709212910robot6,-68,zotacC2,2015-07-09 21:29:11,robot6,4650,549,0.0,560,4900
19140,0709212910robot6,-75,zotacC4,2015-07-09 21:29:11,robot6,4650,549,1.0,1280,4900
19141,0709212910robot6,-71,zotacD1,2015-07-09 21:29:11,robot6,4650,549,2.0,200,4300
19142,0709212910robot6,-74,zotacD4,2015-07-09 21:29:11,robot6,4650,549,3.0,1280,4300
19143,0709212910robot6,-73,zotacD3,2015-07-09 21:29:11,robot6,4650,549,4.0,920,4300
19150,0709212916robot6,-66,zotacC2,2015-07-09 21:29:17,robot6,4650,549,0.0,560,4900
19151,0709212916robot6,-75,zotacC4,2015-07-09 21:29:17,robot6,4650,549,1.0,1280,4900
19152,0709212916robot6,-69,zotacD1,2015-07-09 21:29:18,robot6,4650,549,2.0,200,4300
19153,0709212916robot6,-75,zotacD4,2015-07-09 21:29:18,robot6,4650,549,3.0,1280,4300
19154,0709212916robot6,-72,zotacD3,2015-07-09 21:29:18,robot6,4650,549,4.0,920,4300
19161,0709212923robot6,-75,zotacC2,2015-07-09 21:29:24,robot6,4650,549,0.0,560,4900
19162,0709212923robot6,-76,zotacC4,2015-07-09 21:29:24,robot6,4650,549,1.0,1280,4900
19163,0709212923robot6,-69,zotacD1,2015-07-09 21:29:24,robot6,4650,549,2.0,200,4300
19164,0709212923robot6,-75,zotacD4,2015-07-09 21:29:24,robot6,4650,549,3.0,1280,4300
19165,0709212923robot6,-72,zotacD3,2015-07-09 21:29:24,robot6,4650,549,4.0,920,4300
19172,0709212929robot6,-67,zotacC2,2015-07-09 21:29:30,robot6,4650,549,0.0,560,4900
19173,0709212929robot6,-76,zotacC4,2015-07-09 21:29:30,robot6,4650,549,1.0,1280,4900
19174,0709212929robot6,-68,zotacD1,2015-07-09 21:29:30,robot6,4650,549,2.0,200,4300
19175,0709212929robot6,-74,zotacD4,2015-07-09 21:29:30,robot6,4650,549,3.0,1280,4300
19176,0709212929robot6,-72,zotacD3,2015-07-09 21:29:30,robot6,4650,549,4.0,920,4300
19185,0709212936robot6,-67,zotacC2,2015-07-09 21:29:37,robot6,4650,549,0.0,560,4900
19186,0709212936robot6,-74,zotacC4,2015-07-09 21:29:37,robot6,4650,549,1.0,1280,4900
19187,0709212936robot6,-68,zotacD1,2015-07-09 21:29:37,robot6,4650,549,2.0,200,4300
19188,0709212936robot6,-74,zotacD4,2015-07-09 21:29:37,robot6,4650,549,3.0,1280,4300
19189,0709212936robot6,-72,zotacD3,2015-07-09 21:29:37,robot6,4650,549,4.0,920,4300
19197,0709212942robot6,-68,zotacC2,2015-07-09 21:29:43,robot6,4650,549,0.0,560,4900
19198,0709212942robot6,-77,zotacC4,2015-07-09 21:29:43,robot6,4650,549,1.0,1280,4900
19199,0709212942robot6,-70,zotacD1,2015-07-09 21:29:43,robot6,4650,549,2.0,200,4300
19200,0709212942robot6,-73,zotacD4,2015-07-09 21:29:43,robot6,4650,549,3.0,1280,4300
19201,0709212942robot6,-72,zotacD3,2015-07-09 21:29:43,robot6,4650,549,4.0,920,4300
19209,0709212949robot6,-67,zotacC2,2015-07-09 21:29:50,robot6,4650,549,0.0,560,4900
19210,0709212949robot6,-76,zotacC4,2015-07-09 21:29:50,robot6,4650,549,1.0,1280,4900
19211,0709212949robot6,-70,zotacD1,2015-07-09 21:29:50,robot6,4650,549,2.0,200,4300
19212,0709212949robot6,-73,zotacD4,2015-07-09 21:29:50,robot6,4650,549,3.0,1280,4300
19213,0709212949robot6,-73,zotacD3,2015-07-09 21:29:50,robot6,4650,549,4.0,920,4300
19222,0709212955robot6,-68,zotacC2,2015-07-09 21:29:56,robot6,4650,549,0.0,560,4900
19223,0709212955robot6,-76,zotacC4,2015-07-09 21:29:56,robot6,4650,549,1.0,1280,4900
19224,0709212955robot6,-70,zotacD1,2015-07-09 21:29:56,robot6,4650,549,2.0,200,4300
19225,0709212955robot6,-75,zotacD4,2015-07-09 21:29:56,robot6,4650,549,3.0,1280,4300
19226,0709212955robot6,-72,zotacD3,2015-07-09 21:29:56,robot6,4650,549,4.0,920,4300
19235,0709213002robot6,-68,zotacC2,2015-07-09 21:30:03,robot6,4650,549,0.0,560,4900
19236,0709213002robot6,-75,zotacC4,2015-07-09 21:30:03,robot6,4650,549,1.0,1280,4900
19237,0709213002robot6,-71,zotacD1,2015-07-09 21:30:03,robot6,4650,549,2.0,200,4300
19238,0709213002robot6,-72,zotacD4,2015-07-09 21:30:03,robot6,4650,549,3.0,1280,4300
19239,0709213002robot6,-72,zotacD3,2015-07-09 21:30:03,robot6,4650,549,4.0,920,4300
19247,0709213008robot6,-66,zotacC2,2015-07-09 21:30:09,robot6,4649,530,0.0,560,4900
19248,0709213008robot6,-75,zotacC4,2015-07-09 21:30:09,robot6,4649,530,1.0,1280,4900
19249,0709213008robot6,-68,zotacD1,2015-07-09 21:30:09,robot6,4649,530,2.0,200,4300
19250,0709213008robot6,-79,zotacD4,2015-07-09 21:30:09,robot6,4649,530,3.0,1280,4300
19251,0709213008robot6,-75,zotacD3,2015-07-09 21:30:09,robot6,4649,530,4.0,920,4300
19259,0709213015robot6,-68,zotacC2,2015-07-09 21:30:16,robot6,4650,448,0.0,560,4900
19260,0709213015robot6,-76,zotacC4,2015-07-09 21:30:16,robot6,4650,448,1.0,1280,4900
19261,0709213015robot6,-74,zotacD1,2015-07-09 21:30:16,robot6,4650,448,2.0,200,4300
19262,0709213015robot6,-78,zotacD4,2015-07-09 21:30:16,robot6,4650,448,3.0,1280,4300
19263,0709213015robot6,-73,zotacD3,2015-07-09 21:30:16,robot6,4650,448,4.0,920,4300
19271,0709213021robot6,-75,zotacC2,2015-07-09 21:30:22,robot6,4650,448,0.0,560,4900
19272,0709213021robot6,-77,zotacC4,2015-07-09 21:30:22,robot6,4650,448,1.0,1280,4900
19273,0709213021robot6,-74,zotacD1,2015-07-09 21:30:22,robot6,4650,448,2.0,200,4300
19274,0709213021robot6,-80,zotacD4,2015-07-09 21:30:22,robot6,4650,448,3.0,1280,4300
19275,0709213021robot6,-73,zotacD3,2015-07-09 21:30:22,robot6,4650,448,4.0,920,4300
19283,0709213027robot6,-67,zotacC2,2015-07-09 21:30:29,robot6,4650,448,0.0,560,4900
19284,0709213027robot6,-75,zotacC4,2015-07-09 21:30:29,robot6,4650,448,1.0,1280,4900
19285,0709213027robot6,-73,zotacD1,2015-07-09 21:30:29,robot6,4650,448,2.0,200,4300
19286,0709213027robot6,-81,zotacD4,2015-07-09 21:30:29,robot6,4650,448,3.0,1280,4300
19287,0709213027robot6,-72,zotacD3,2015-07-09 21:30:29,robot6,4650,448,4.0,920,4300
19295,0709213034robot6,-68,zotacC2,2015-07-09 21:30:35,robot6,4650,448,0.0,560,4900
19296,0709213034robot6,-76,zotacC4,2015-07-09 21:30:35,robot6,4650,448,1.0,1280,4900
19297,0709213034robot6,-73,zotacD1,2015-07-09 21:30:35,robot6,4650,448,2.0,200,4300
19298,0709213034robot6,-81,zotacD4,2015-07-09 21:30:35,robot6,4650,448,3.0,1280,4300
19299,0709213034robot6,-72,zotacD3,2015-07-09 21:30:35,robot6,4650,448,4.0,920,4300
19307,0709213040robot6,-67,zotacC2,2015-07-09 21:30:42,robot6,4650,448,0.0,560,4900
19308,0709213040robot6,-76,zotacC4,2015-07-09 21:30:42,robot6,4650,448,1.0,1280,4900
19309,0709213040robot6,-73,zotacD1,2015-07-09 21:30:42,robot6,4650,448,2.0,200,4300
19310,0709213040robot6,-79,zotacD4,2015-07-09 21:30:42,robot6,4650,448,3.0,1280,4300
19311,0709213040robot6,-72,zotacD3,2015-07-09 21:30:42,robot6,4650,448,4.0,920,4300
19318,0709213047robot6,-68,zotacC2,2015-07-09 21:30:48,robot6,4650,448,0.0,560,4900
19319,0709213047robot6,-77,zotacC4,2015-07-09 21:30:48,robot6,4650,448,1.0,1280,4900
19320,0709213047robot6,-72,zotacD1,2015-07-09 21:30:48,robot6,4650,448,2.0,200,4300
19321,0709213047robot6,-79,zotacD4,2015-07-09 21:30:48,robot6,4650,448,3.0,1280,4300
19322,0709213047robot6,-72,zotacD3,2015-07-09 21:30:48,robot6,4650,448,4.0,920,4300
19329,0709213053robot6,-68,zotacC2,2015-07-09 21:30:55,robot6,4650,448,0.0,560,4900
19330,0709213053robot6,-76,zotacC4,2015-07-09 21:30:55,robot6,4650,448,1.0,1280,4900
19331,0709213053robot6,-75,zotacD1,2015-07-09 21:30:55,robot6,4650,448,2.0,200,4300
19332,0709213053robot6,-79,zotacD4,2015-07-09 21:30:55,robot6,4650,448,3.0,1280,4300
19333,0709213053robot6,-72,zotacD3,2015-07-09 21:30:55,robot6,4650,448,4.0,920,4300
19340,0709213100robot6,-68,zotacC2,2015-07-09 21:31:01,robot6,4650,448,0.0,560,4900
19341,0709213100robot6,-76,zotacC4,2015-07-09 21:31:01,robot6,4650,448,1.0,1280,4900
19342,0709213100robot6,-75,zotacD1,2015-07-09 21:31:01,robot6,4650,448,2.0,200,4300
19343,0709213100robot6,-79,zotacD4,2015-07-09 21:31:01,robot6,4650,448,3.0,1280,4300
19344,0709213100robot6,-72,zotacD3,2015-07-09 21:31:01,robot6,4650,448,4.0,920,4300
19351,0709213106robot6,-69,zotacC2,2015-07-09 21:31:08,robot6,4650,448,0.0,560,4900
19352,0709213106robot6,-77,zotacC4,2015-07-09 21:31:08,robot6,4650,448,1.0,1280,4900
19353,0709213106robot6,-75,zotacD1,2015-07-09 21:31:08,robot6,4650,448,2.0,200,4300
19354,0709213106robot6,-79,zotacD4,2015-07-09 21:31:08,robot6,4650,448,3.0,1280,4300
19355,0709213106robot6,-72,zotacD3,2015-07-09 21:31:08,robot6,4650,448,4.0,920,4300
19363,0709213113robot6,-67,zotacC2,2015-07-09 21:31:14,robot6,4650,448,0.0,560,4900
19364,0709213113robot6,-77,zotacC4,2015-07-09 21:31:14,robot6,4650,448,1.0,1280,4900
19365,0709213113robot6,-73,zotacD1,2015-07-09 21:31:14,robot6,4650,448,2.0,200,4300
19366,0709213113robot6,-80,zotacD4,2015-07-09 21:31:14,robot6,4650,448,3.0,1280,4300
19367,0709213113robot6,-72,zotacD3,2015-07-09 21:31:14,robot6,4650,448,4.0,920,4300
19375,0709213119robot6,-68,zotacC2,2015-07-09 21:31:21,robot6,4650,448,0.0,560,4900
19376,0709213119robot6,-77,zotacC4,2015-07-09 21:31:21,robot6,4650,448,1.0,1280,4900
19377,0709213119robot6,-73,zotacD1,2015-07-09 21:31:21,robot6,4650,448,2.0,200,4300
19378,0709213119robot6,-79,zotacD4,2015-07-09 21:31:21,robot6,4650,448,3.0,1280,4300
19379,0709213119robot6,-72,zotacD3,2015-07-09 21:31:21,robot6,4650,448,4.0,920,4300
19387,0709213126robot6,-69,zotacC2,2015-07-09 21:31:27,robot6,4650,448,0.0,560,4900
19388,0709213126robot6,-76,zotacC4,2015-07-09 21:31:27,robot6,4650,448,1.0,1280,4900
19389,0709213126robot6,-73,zotacD1,2015-07-09 21:31:27,robot6,4650,448,2.0,200,4300
19390,0709213126robot6,-79,zotacD4,2015-07-09 21:31:27,robot6,4650,448,3.0,1280,4300
19391,0709213126robot6,-72,zotacD3,2015-07-09 21:31:27,robot6,4650,448,4.0,920,4300
19399,0709213132robot6,-68,zotacC2,2015-07-09 21:31:34,robot6,4650,448,0.0,560,4900
19400,0709213132robot6,-76,zotacC4,2015-07-09 21:31:34,robot6,4650,448,1.0,1280,4900
19401,0709213132robot6,-72,zotacD1,2015-07-09 21:31:34,robot6,4650,448,2.0,200,4300
19402,0709213132robot6,-80,zotacD4,2015-07-09 21:31:34,robot6,4650,448,3.0,1280,4300
19403,0709213132robot6,-73,zotacD3,2015-07-09 21:31:34,robot6,4650,448,4.0,920,4300
19411,0709213139robot6,-68,zotacC2,2015-07-09 21:31:40,robot6,4650,448,0.0,560,4900
19412,0709213139robot6,-76,zotacC4,2015-07-09 21:31:40,robot6,4650,448,1.0,1280,4900
19413,0709213139robot6,-72,zotacD1,2015-07-09 21:31:40,robot6,4650,448,2.0,200,4300
19414,0709213139robot6,-79,zotacD4,2015-07-09 21:31:40,robot6,4650,448,3.0,1280,4300
19415,0709213139robot6,-72,zotacD3,2015-07-09 21:31:40,robot6,4650,448,4.0,920,4300
19424,0709213145robot6,-69,zotacC2,2015-07-09 21:31:47,robot6,4650,448,0.0,560,4900
19425,0709213145robot6,-77,zotacC4,2015-07-09 21:31:47,robot6,4650,448,1.0,1280,4900
19426,0709213145robot6,-74,zotacD1,2015-07-09 21:31:47,robot6,4650,448,2.0,200,4300
19427,0709213145robot6,-79,zotacD4,2015-07-09 21:31:47,robot6,4650,448,3.0,1280,4300
19428,0709213145robot6,-73,zotacD3,2015-07-09 21:31:47,robot6,4650,448,4.0,920,4300
19436,0709213152robot6,-67,zotacC2,2015-07-09 21:31:53,robot6,4650,448,0.0,560,4900
19437,0709213152robot6,-76,zotacC4,2015-07-09 21:31:53,robot6,4650,448,1.0,1280,4900
19438,0709213152robot6,-72,zotacD1,2015-07-09 21:31:53,robot6,4650,448,2.0,200,4300
19439,0709213152robot6,-79,zotacD4,2015-07-09 21:31:53,robot6,4650,448,3.0,1280,4300
19440,0709213152robot6,-73,zotacD3,2015-07-09 21:31:53,robot6,4650,448,4.0,920,4300
19448,0709213158robot6,-68,zotacC2,2015-07-09 21:31:59,robot6,4650,448,0.0,560,4900
19449,0709213158robot6,-77,zotacC4,2015-07-09 21:32:00,robot6,4650,448,1.0,1280,4900
19450,0709213158robot6,-72,zotacD1,2015-07-09 21:32:00,robot6,4650,448,2.0,200,4300
19451,0709213158robot6,-79,zotacD4,2015-07-09 21:32:00,robot6,4650,448,3.0,1280,4300
19452,0709213158robot6,-73,zotacD3,2015-07-09 21:32:00,robot6,4650,448,4.0,920,4300
19460,0709213205robot6,-68,zotacC2,2015-07-09 21:32:06,robot6,4650,448,0.0,560,4900
19461,0709213205robot6,-77,zotacC4,2015-07-09 21:32:06,robot6,4650,448,1.0,1280,4900
19462,0709213205robot6,-74,zotacD1,2015-07-09 21:32:06,robot6,4650,448,2.0,200,4300
19463,0709213205robot6,-79,zotacD4,2015-07-09 21:32:06,robot6,4650,448,3.0,1280,4300
19464,0709213205robot6,-72,zotacD3,2015-07-09 21:32:06,robot6,4650,448,4.0,920,4300
19472,0709213211robot6,-69,zotacC2,2015-07-09 21:32:12,robot6,4650,448,0.0,560,4900
19473,0709213211robot6,-77,zotacC4,2015-07-09 21:32:12,robot6,4650,448,1.0,1280,4900
19474,0709213211robot6,-72,zotacD1,2015-07-09 21:32:12,robot6,4650,448,2.0,200,4300
19475,0709213211robot6,-79,zotacD4,2015-07-09 21:32:12,robot6,4650,448,3.0,1280,4300
19476,0709213211robot6,-72,zotacD3,2015-07-09 21:32:13,robot6,4650,448,4.0,920,4300
19484,0709213218robot6,-68,zotacC2,2015-07-09 21:32:19,robot6,4650,448,0.0,560,4900
19485,0709213218robot6,-76,zotacC4,2015-07-09 21:32:19,robot6,4650,448,1.0,1280,4900
19486,0709213218robot6,-72,zotacD1,2015-07-09 21:32:19,robot6,4650,448,2.0,200,4300
19487,0709213218robot6,-79,zotacD4,2015-07-09 21:32:19,robot6,4650,448,3.0,1280,4300
19488,0709213218robot6,-72,zotacD3,2015-07-09 21:32:19,robot6,4650,448,4.0,920,4300
19497,0709213224robot6,-69,zotacC2,2015-07-09 21:32:25,robot6,4650,448,0.0,560,4900
19498,0709213224robot6,-76,zotacC4,2015-07-09 21:32:25,robot6,4650,448,1.0,1280,4900
19499,0709213224robot6,-73,zotacD1,2015-07-09 21:32:25,robot6,4650,448,2.0,200,4300
19500,0709213224robot6,-79,zotacD4,2015-07-09 21:32:25,robot6,4650,448,3.0,1280,4300
19501,0709213224robot6,-74,zotacD3,2015-07-09 21:32:25,robot6,4650,448,4.0,920,4300
19510,0709213231robot6,-68,zotacC2,2015-07-09 21:32:32,robot6,4650,448,0.0,560,4900
19511,0709213231robot6,-76,zotacC4,2015-07-09 21:32:32,robot6,4650,448,1.0,1280,4900
19512,0709213231robot6,-73,zotacD1,2015-07-09 21:32:32,robot6,4650,448,2.0,200,4300
19513,0709213231robot6,-79,zotacD4,2015-07-09 21:32:32,robot6,4650,448,3.0,1280,4300
19514,0709213231robot6,-74,zotacD3,2015-07-09 21:32:32,robot6,4650,448,4.0,920,4300
19522,0709213237robot6,-68,zotacC2,2015-07-09 21:32:38,robot6,4650,448,0.0,560,4900
19523,0709213237robot6,-77,zotacC4,2015-07-09 21:32:38,robot6,4650,448,1.0,1280,4900
19524,0709213237robot6,-73,zotacD1,2015-07-09 21:32:38,robot6,4650,448,2.0,200,4300
19525,0709213237robot6,-79,zotacD4,2015-07-09 21:32:38,robot6,4650,448,3.0,1280,4300
19526,0709213237robot6,-74,zotacD3,2015-07-09 21:32:38,robot6,4650,448,4.0,920,4300
19535,0709213244robot6,-68,zotacC2,2015-07-09 21:32:45,robot6,4650,448,0.0,560,4900
19536,0709213244robot6,-77,zotacC4,2015-07-09 21:32:45,robot6,4650,448,1.0,1280,4900
19537,0709213244robot6,-73,zotacD1,2015-07-09 21:32:45,robot6,4650,448,2.0,200,4300
19538,0709213244robot6,-79,zotacD4,2015-07-09 21:32:45,robot6,4650,448,3.0,1280,4300
19539,0709213244robot6,-72,zotacD3,2015-07-09 21:32:45,robot6,4650,448,4.0,920,4300
19548,0709213250robot6,-67,zotacC2,2015-07-09 21:32:51,robot6,4713,440,0.0,560,4900
19549,0709213250robot6,-75,zotacC4,2015-07-09 21:32:51,robot6,4713,440,1.0,1280,4900
19550,0709213250robot6,-71,zotacD1,2015-07-09 21:32:51,robot6,4713,440,2.0,200,4300
19551,0709213250robot6,-76,zotacD4,2015-07-09 21:32:51,robot6,4713,440,3.0,1280,4300
19552,0709213250robot6,-72,zotacD3,2015-07-09 21:32:51,robot6,4713,440,4.0,920,4300
19562,0709213257robot6,-69,zotacC2,2015-07-09 21:32:58,robot6,4702,340,0.0,560,4900
19563,0709213257robot6,-75,zotacC4,2015-07-09 21:32:58,robot6,4702,340,1.0,1280,4900
19564,0709213257robot6,-68,zotacD1,2015-07-09 21:32:58,robot6,4702,340,2.0,200,4300
19565,0709213257robot6,-79,zotacD4,2015-07-09 21:32:58,robot6,4702,340,3.0,1280,4300
19566,0709213257robot6,-75,zotacD3,2015-07-09 21:32:58,robot6,4702,340,4.0,920,4300
19576,0709213303robot6,-69,zotacC2,2015-07-09 21:33:04,robot6,4649,250,0.0,560,4900
19577,0709213303robot6,-75,zotacC4,2015-07-09 21:33:04,robot6,4649,250,1.0,1280,4900
19578,0709213303robot6,-71,zotacD1,2015-07-09 21:33:04,robot6,4649,250,2.0,200,4300
19579,0709213303robot6,-78,zotacD4,2015-07-09 21:33:04,robot6,4649,250,3.0,1280,4300
19580,0709213303robot6,-78,zotacD3,2015-07-09 21:33:04,robot6,4649,250,4.0,920,4300
19590,0709213310robot6,-71,zotacC2,2015-07-09 21:33:11,robot6,4648,247,0.0,560,4900
19591,0709213310robot6,-76,zotacC4,2015-07-09 21:33:11,robot6,4648,247,1.0,1280,4900
19592,0709213310robot6,-69,zotacD1,2015-07-09 21:33:11,robot6,4648,247,2.0,200,4300
19593,0709213310robot6,-78,zotacD4,2015-07-09 21:33:11,robot6,4648,247,3.0,1280,4300
19594,0709213310robot6,-77,zotacD3,2015-07-09 21:33:11,robot6,4648,247,4.0,920,4300
19604,0709213316robot6,-70,zotacC2,2015-07-09 21:33:17,robot6,4648,247,0.0,560,4900
19605,0709213316robot6,-76,zotacC4,2015-07-09 21:33:17,robot6,4648,247,1.0,1280,4900
19606,0709213316robot6,-70,zotacD1,2015-07-09 21:33:17,robot6,4648,247,2.0,200,4300
19607,0709213316robot6,-81,zotacD4,2015-07-09 21:33:17,robot6,4648,247,3.0,1280,4300
19608,0709213316robot6,-77,zotacD3,2015-07-09 21:33:17,robot6,4648,247,4.0,920,4300
19616,0709213323robot6,-68,zotacC2,2015-07-09 21:33:24,robot6,4648,247,0.0,560,4900
19617,0709213323robot6,-76,zotacC4,2015-07-09 21:33:24,robot6,4648,247,1.0,1280,4900
19618,0709213323robot6,-69,zotacD1,2015-07-09 21:33:24,robot6,4648,247,2.0,200,4300
19619,0709213323robot6,-81,zotacD4,2015-07-09 21:33:24,robot6,4648,247,3.0,1280,4300
19620,0709213323robot6,-77,zotacD3,2015-07-09 21:33:24,robot6,4648,247,4.0,920,4300
19626,0709213329robot6,-71,zotacC2,2015-07-09 21:33:30,robot6,4648,247,0.0,560,4900
19627,0709213329robot6,-77,zotacC4,2015-07-09 21:33:30,robot6,4648,247,1.0,1280,4900
19628,0709213329robot6,-70,zotacD1,2015-07-09 21:33:30,robot6,4648,247,2.0,200,4300
19629,0709213329robot6,-81,zotacD4,2015-07-09 21:33:30,robot6,4648,247,3.0,1280,4300
19630,0709213329robot6,-76,zotacD3,2015-07-09 21:33:30,robot6,4648,247,4.0,920,4300
19636,0709213336robot6,-70,zotacC2,2015-07-09 21:33:37,robot6,4648,247,0.0,560,4900
19637,0709213336robot6,-75,zotacC4,2015-07-09 21:33:37,robot6,4648,247,1.0,1280,4900
19638,0709213336robot6,-66,zotacD1,2015-07-09 21:33:37,robot6,4648,247,2.0,200,4300
19639,0709213336robot6,-81,zotacD4,2015-07-09 21:33:37,robot6,4648,247,3.0,1280,4300
19640,0709213336robot6,-77,zotacD3,2015-07-09 21:33:37,robot6,4648,247,4.0,920,4300
19646,0709213342robot6,-71,zotacC2,2015-07-09 21:33:43,robot6,4648,247,0.0,560,4900
19647,0709213342robot6,-76,zotacC4,2015-07-09 21:33:43,robot6,4648,247,1.0,1280,4900
19648,0709213342robot6,-68,zotacD1,2015-07-09 21:33:43,robot6,4648,247,2.0,200,4300
19649,0709213342robot6,-81,zotacD4,2015-07-09 21:33:43,robot6,4648,247,3.0,1280,4300
19650,0709213342robot6,-78,zotacD3,2015-07-09 21:33:43,robot6,4648,247,4.0,920,4300
19656,0709213348robot6,-71,zotacC2,2015-07-09 21:33:50,robot6,4648,247,0.0,560,4900
19657,0709213348robot6,-76,zotacC4,2015-07-09 21:33:50,robot6,4648,247,1.0,1280,4900
19658,0709213348robot6,-68,zotacD1,2015-07-09 21:33:50,robot6,4648,247,2.0,200,4300
19659,0709213348robot6,-78,zotacD3,2015-07-09 21:33:50,robot6,4648,247,3.0,920,4300
19660,0709213348robot6,-74,zotacD2,2015-07-09 21:33:50,robot6,4648,247,4.0,560,4300
19665,0709213355robot6,-70,zotacC2,2015-07-09 21:33:56,robot6,4648,247,0.0,560,4900
19666,0709213355robot6,-75,zotacC4,2015-07-09 21:33:56,robot6,4648,247,1.0,1280,4900
19667,0709213355robot6,-71,zotacD1,2015-07-09 21:33:56,robot6,4648,247,2.0,200,4300
19668,0709213355robot6,-78,zotacD3,2015-07-09 21:33:56,robot6,4648,247,3.0,920,4300
19669,0709213355robot6,-74,zotacD2,2015-07-09 21:33:56,robot6,4648,247,4.0,560,4300
19675,0709213401robot6,-71,zotacC2,2015-07-09 21:34:03,robot6,4648,247,0.0,560,4900
19676,0709213401robot6,-75,zotacC4,2015-07-09 21:34:03,robot6,4648,247,1.0,1280,4900
19677,0709213401robot6,-71,zotacD1,2015-07-09 21:34:03,robot6,4648,247,2.0,200,4300
19678,0709213401robot6,-78,zotacD3,2015-07-09 21:34:03,robot6,4648,247,3.0,920,4300
19679,0709213401robot6,-74,zotacD2,2015-07-09 21:34:03,robot6,4648,247,4.0,560,4300
19685,0709213408robot6,-70,zotacC2,2015-07-09 21:34:09,robot6,4648,247,0.0,560,4900
19686,0709213408robot6,-76,zotacC4,2015-07-09 21:34:09,robot6,4648,247,1.0,1280,4900
19687,0709213408robot6,-68,zotacD1,2015-07-09 21:34:09,robot6,4648,247,2.0,200,4300
19688,0709213408robot6,-78,zotacD3,2015-07-09 21:34:09,robot6,4648,247,3.0,920,4300
19689,0709213408robot6,-74,zotacD2,2015-07-09 21:34:09,robot6,4648,247,4.0,560,4300
